ip_src,ip_dst,proto,port_src,port_dst,label,loss
192.168.2.1,192.168.2.7,6,55424,4710,0,-1
192.168.2.7,192.168.2.1,6,30228,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48524,0,-1
192.168.2.7,192.168.2.1,6,35563,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48204,0,-1
192.168.2.1,192.168.2.7,6,55424,18419,0,-1
192.168.2.7,192.168.2.1,6,29204,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,20019,0,-1
192.168.2.7,192.168.2.1,6,36459,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,7398,0,-1
192.168.2.7,192.168.2.1,6,29652,55424,0,-1
192.168.2.7,192.168.2.1,6,28692,55424,0,-1
192.168.2.7,192.168.2.1,6,34539,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,65177,0,-1
192.168.2.1,192.168.2.7,6,55424,1318,0,-1
192.168.2.1,192.168.2.7,6,55424,934,0,-1
192.168.2.7,192.168.2.1,6,31252,55424,0,-1
192.168.2.7,192.168.2.1,6,31188,55424,0,-1
192.168.2.7,192.168.2.1,6,32084,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,63129,0,-1
192.168.2.7,192.168.2.1,6,31764,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42060,0,-1
192.168.2.7,192.168.2.1,6,33003,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2982,0,-1
192.168.2.7,192.168.2.1,6,21844,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,50572,0,-1
192.168.2.7,192.168.2.1,6,43307,55424,0,-1
192.168.2.7,192.168.2.1,6,43819,55424,0,-1
192.168.2.7,192.168.2.1,6,43435,55424,0,-1
192.168.2.7,192.168.2.1,6,22356,55424,0,-1
192.168.2.7,192.168.2.1,6,44779,55424,0,-1
192.168.2.7,192.168.2.1,6,20820,55424,0,-1
192.168.2.7,192.168.2.1,6,21140,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25510,0,-1
192.168.2.7,192.168.2.1,6,21332,55424,0,-1
192.168.2.7,192.168.2.1,6,20948,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54668,0,-1
192.168.2.7,192.168.2.1,6,22676,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10611,0,-1
192.168.2.7,192.168.2.1,6,42091,55424,0,-1
192.168.2.7,192.168.2.1,6,23508,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,32793,0,-1
192.168.2.1,192.168.2.7,6,55424,8563,0,-1
192.168.2.7,192.168.2.1,6,41579,55424,0,-1
192.168.2.7,192.168.2.1,6,24020,55424,0,-1
192.168.2.7,192.168.2.1,6,24532,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,56396,0,-1
192.168.2.7,192.168.2.1,6,41899,55424,0,-1
192.168.2.7,192.168.2.1,6,19412,55424,0,-1
192.168.2.7,192.168.2.1,6,18772,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,6131,0,-1
192.168.2.1,192.168.2.7,6,55424,4467,0,-1
192.168.2.1,192.168.2.7,6,55424,60108,0,-1
192.168.2.7,192.168.2.1,6,46315,55424,0,-1
192.168.2.7,192.168.2.1,6,45163,55424,0,-1
192.168.2.7,192.168.2.1,6,20436,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,58124,0,-1
192.168.2.1,192.168.2.7,6,55424,58764,0,-1
192.168.2.7,192.168.2.1,6,45483,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,6515,0,-1
192.168.2.1,192.168.2.7,6,55424,179,0,-1
192.168.2.7,192.168.2.1,6,47915,55424,0,-1
192.168.2.7,192.168.2.1,6,47339,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,64204,0,-1
192.168.2.1,192.168.2.7,6,55424,64908,0,-1
192.168.2.1,192.168.2.7,6,55424,1587,0,-1
192.168.2.1,192.168.2.7,6,55424,62540,0,-1
192.168.2.7,192.168.2.1,6,16532,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2227,0,-1
192.168.2.1,192.168.2.7,6,55424,23846,0,-1
192.168.2.7,192.168.2.1,6,48875,55424,0,-1
192.168.2.7,192.168.2.1,6,16404,55424,0,-1
192.168.2.7,192.168.2.1,6,60372,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37042,0,-1
192.168.2.7,192.168.2.1,6,6059,55424,0,-1
192.168.2.7,192.168.2.1,6,5547,55424,0,-1
192.168.2.7,192.168.2.1,6,5931,55424,0,-1
192.168.2.7,192.168.2.1,6,5355,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,40946,0,-1
192.168.2.7,192.168.2.1,6,61076,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25357,0,-1
192.168.2.7,192.168.2.1,6,60948,55424,0,-1
192.168.2.7,192.168.2.1,6,4523,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39282,0,-1
192.168.2.1,192.168.2.7,6,55424,32946,0,-1
192.168.2.7,192.168.2.1,6,6955,55424,0,-1
192.168.2.7,192.168.2.1,6,6379,55424,0,-1
192.168.2.7,192.168.2.1,6,6891,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11928,0,-1
192.168.2.1,192.168.2.7,6,55424,54567,0,-1
192.168.2.7,192.168.2.1,6,7979,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36850,0,-1
192.168.2.7,192.168.2.1,6,7787,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36402,0,-1
192.168.2.7,192.168.2.1,6,58324,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,29389,0,-1
192.168.2.1,192.168.2.7,6,55424,60711,0,-1
192.168.2.1,192.168.2.7,6,55424,5784,0,-1
192.168.2.1,192.168.2.7,6,55424,17101,0,-1
192.168.2.1,192.168.2.7,6,55424,5976,0,-1
192.168.2.1,192.168.2.7,6,55424,17165,0,-1
192.168.2.1,192.168.2.7,6,55424,47282,0,-1
192.168.2.7,192.168.2.1,6,62420,55424,0,-1
192.168.2.7,192.168.2.1,6,61460,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,46642,0,-1
192.168.2.1,192.168.2.7,6,55424,45234,0,-1
192.168.2.1,192.168.2.7,6,55424,19213,0,-1
192.168.2.7,192.168.2.1,6,3307,55424,0,-1
192.168.2.7,192.168.2.1,6,64020,55424,0,-1
192.168.2.7,192.168.2.1,6,63636,55424,0,-1
192.168.2.7,192.168.2.1,6,64340,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,45042,0,-1
192.168.2.1,192.168.2.7,6,55424,1880,0,-1
192.168.2.7,192.168.2.1,6,1323,55424,0,-1
192.168.2.7,192.168.2.1,6,64660,55424,0,-1
192.168.2.7,192.168.2.1,6,65044,55424,0,-1
192.168.2.7,192.168.2.1,6,64980,55424,0,-1
192.168.2.7,192.168.2.1,6,65492,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,3928,0,-1
192.168.2.7,192.168.2.1,6,65172,55424,0,-1
192.168.2.7,192.168.2.1,6,54420,55424,0,-1
192.168.2.7,192.168.2.1,6,11051,55424,0,-1
192.168.2.7,192.168.2.1,6,54740,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,26648,0,-1
192.168.2.7,192.168.2.1,6,10347,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51186,0,-1
192.168.2.1,192.168.2.7,6,55424,13709,0,-1
192.168.2.7,192.168.2.1,6,53396,55424,0,-1
192.168.2.7,192.168.2.1,6,54100,55424,0,-1
192.168.2.7,192.168.2.1,6,11371,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39847,0,-1
192.168.2.1,192.168.2.7,6,55424,24600,0,-1
192.168.2.1,192.168.2.7,6,55424,10957,0,-1
192.168.2.7,192.168.2.1,6,55636,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,34087,0,-1
192.168.2.1,192.168.2.7,6,55424,33703,0,-1
192.168.2.7,192.168.2.1,6,56148,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,11341,0,-1
192.168.2.7,192.168.2.1,6,56660,55424,0,-1
192.168.2.7,192.168.2.1,6,57300,55424,0,-1
192.168.2.7,192.168.2.1,6,8491,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,9293,0,-1
192.168.2.1,192.168.2.7,6,55424,57330,0,-1
192.168.2.7,192.168.2.1,6,57172,55424,0,-1
192.168.2.7,192.168.2.1,6,51732,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48359,0,-1
192.168.2.1,192.168.2.7,6,55424,59570,0,-1
192.168.2.7,192.168.2.1,6,51540,55424,0,-1
192.168.2.7,192.168.2.1,6,14059,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,16856,0,-1
192.168.2.7,192.168.2.1,6,52372,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,6925,0,-1
192.168.2.1,192.168.2.7,6,55424,7245,0,-1
192.168.2.1,192.168.2.7,6,55424,18904,0,-1
192.168.2.1,192.168.2.7,6,55424,7565,0,-1
192.168.2.1,192.168.2.7,6,55424,58930,0,-1
192.168.2.1,192.168.2.7,6,55424,44263,0,-1
192.168.2.1,192.168.2.7,6,55424,1101,0,-1
192.168.2.7,192.168.2.1,6,14635,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1421,0,-1
192.168.2.1,192.168.2.7,6,55424,717,0,-1
192.168.2.1,192.168.2.7,6,55424,43623,0,-1
192.168.2.1,192.168.2.7,6,55424,22552,0,-1
192.168.2.7,192.168.2.1,6,49492,55424,0,-1
192.168.2.7,192.168.2.1,6,16299,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,61810,0,-1
192.168.2.1,192.168.2.7,6,55424,23000,0,-1
192.168.2.7,192.168.2.1,6,15595,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,27879,0,-1
192.168.2.7,192.168.2.1,6,38868,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36888,0,-1
192.168.2.1,192.168.2.7,6,55424,38552,0,-1
192.168.2.7,192.168.2.1,6,26859,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,27239,0,-1
192.168.2.1,192.168.2.7,6,55424,38936,0,-1
192.168.2.7,192.168.2.1,6,37204,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,14322,0,-1
192.168.2.7,192.168.2.1,6,37012,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,51917,0,-1
192.168.2.1,192.168.2.7,6,55424,40600,0,-1
192.168.2.1,192.168.2.7,6,55424,34648,0,-1
192.168.2.1,192.168.2.7,6,55424,31975,0,-1
192.168.2.7,192.168.2.1,6,26219,55424,0,-1
192.168.2.7,192.168.2.1,6,25707,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,10610,0,-1
192.168.2.1,192.168.2.7,6,55424,33240,0,-1
192.168.2.7,192.168.2.1,6,25003,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,34840,0,-1
192.168.2.7,192.168.2.1,6,40404,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35288,0,-1
192.168.2.7,192.168.2.1,6,40276,55424,0,-1
192.168.2.7,192.168.2.1,6,40596,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60109,0,-1
192.168.2.7,192.168.2.1,6,34836,55424,0,-1
192.168.2.7,192.168.2.1,6,35476,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,17319,0,-1
192.168.2.1,192.168.2.7,6,55424,60173,0,-1
192.168.2.7,192.168.2.1,6,29931,55424,0,-1
192.168.2.7,192.168.2.1,6,36180,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,46744,0,-1
192.168.2.7,192.168.2.1,6,35860,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,46936,0,-1
192.168.2.7,192.168.2.1,6,36308,55424,0,-1
192.168.2.7,192.168.2.1,6,36692,55424,0,-1
192.168.2.7,192.168.2.1,6,33940,55424,0,-1
192.168.2.7,192.168.2.1,6,31339,55424,0,-1
192.168.2.7,192.168.2.1,6,34324,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,64269,0,-1
192.168.2.1,192.168.2.7,6,55424,44888,0,-1
192.168.2.1,192.168.2.7,6,55424,21735,0,-1
192.168.2.7,192.168.2.1,6,33300,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62157,0,-1
192.168.2.7,192.168.2.1,6,32171,55424,0,-1
192.168.2.7,192.168.2.1,6,31851,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,2226,0,-1
192.168.2.7,192.168.2.1,6,33748,55424,0,-1
192.168.2.7,192.168.2.1,6,43540,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,49624,0,-1
192.168.2.7,192.168.2.1,6,21931,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,28658,0,-1
192.168.2.1,192.168.2.7,6,55424,26802,0,-1
192.168.2.7,192.168.2.1,6,43988,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,24946,0,-1
192.168.2.1,192.168.2.7,6,55424,13607,0,-1
192.168.2.7,192.168.2.1,6,21291,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,39693,0,-1
192.168.2.1,192.168.2.7,6,55424,40013,0,-1
192.168.2.1,192.168.2.7,6,55424,24754,0,-1
192.168.2.7,192.168.2.1,6,42324,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,31090,0,-1
192.168.2.1,192.168.2.7,6,55424,34189,0,-1
192.168.2.7,192.168.2.1,6,42516,55424,0,-1
192.168.2.7,192.168.2.1,6,42452,55424,0,-1
192.168.2.7,192.168.2.1,6,22955,55424,0,-1
192.168.2.7,192.168.2.1,6,24299,55424,0,-1
192.168.2.7,192.168.2.1,6,23851,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8807,0,-1
192.168.2.1,192.168.2.7,6,55424,28850,0,-1
192.168.2.1,192.168.2.7,6,55424,55320,0,-1
192.168.2.1,192.168.2.7,6,55424,35917,0,-1
192.168.2.1,192.168.2.7,6,55424,16562,0,-1
192.168.2.1,192.168.2.7,6,55424,59416,0,-1
192.168.2.7,192.168.2.1,6,46548,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,47821,0,-1
192.168.2.1,192.168.2.7,6,55424,4711,0,-1
192.168.2.1,192.168.2.7,6,55424,17970,0,-1
192.168.2.7,192.168.2.1,6,20267,55424,0,-1
192.168.2.7,192.168.2.1,6,19883,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18610,0,-1
192.168.2.7,192.168.2.1,6,45396,55424,0,-1
192.168.2.1,192.168.2.7,6,53764,23,0,-1
192.168.2.7,192.168.2.1,6,45076,55424,0,-1
192.168.2.7,192.168.2.1,6,48084,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,935,0,-1
192.168.2.7,192.168.2.1,6,47764,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,615,0,-1
192.168.2.1,192.168.2.7,6,55424,43725,0,-1
192.168.2.7,192.168.2.1,6,47572,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,24562,0,-1
192.168.2.1,192.168.2.7,6,55424,42061,0,-1
192.168.2.1,192.168.2.7,6,55424,61464,0,-1
192.168.2.7,192.168.2.1,6,48660,55424,0,-1
192.168.2.7,192.168.2.1,6,16619,55424,0,-1
192.168.2.7,192.168.2.1,6,17003,55424,0,-1
192.168.2.7,192.168.2.1,6,5462,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,27553,0,-1
192.168.2.7,192.168.2.1,6,5142,55424,0,-1
192.168.2.7,192.168.2.1,6,5654,55424,0,-1
192.168.2.7,192.168.2.1,6,59625,55424,0,-1
192.168.2.7,192.168.2.1,6,5270,55424,0,-1
192.168.2.7,192.168.2.1,6,5078,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,52299,0,-1
192.168.2.7,192.168.2.1,6,60521,55424,0,-1
192.168.2.7,192.168.2.1,6,4246,55424,0,-1
192.168.2.7,192.168.2.1,6,4950,55424,0,-1
192.168.2.7,192.168.2.1,6,4630,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54347,0,-1
192.168.2.1,192.168.2.7,6,55424,54027,0,-1
192.168.2.1,192.168.2.7,6,55424,12276,0,-1
192.168.2.7,192.168.2.1,6,6486,55424,0,-1
192.168.2.7,192.168.2.1,6,6806,55424,0,-1
192.168.2.7,192.168.2.1,6,7126,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,8372,0,-1
192.168.2.7,192.168.2.1,6,8022,55424,0,-1
192.168.2.7,192.168.2.1,6,58153,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35294,0,-1
192.168.2.7,192.168.2.1,6,7190,55424,0,-1
192.168.2.7,192.168.2.1,6,57449,55424,0,-1
192.168.2.7,192.168.2.1,6,3030,55424,0,-1
192.168.2.7,192.168.2.1,6,62761,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,4468,0,-1
192.168.2.7,192.168.2.1,6,2198,55424,0,-1
192.168.2.7,192.168.2.1,6,63081,55424,0,-1
192.168.2.7,192.168.2.1,6,63273,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,19745,0,-1
192.168.2.1,192.168.2.7,6,55424,19041,0,-1
192.168.2.1,192.168.2.7,6,55424,58763,0,-1
192.168.2.7,192.168.2.1,6,62249,55424,0,-1
192.168.2.7,192.168.2.1,6,61865,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,6324,0,-1
192.168.2.1,192.168.2.7,6,55424,21089,0,-1
192.168.2.7,192.168.2.1,6,1558,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,64907,0,-1
192.168.2.1,192.168.2.7,6,55424,43038,0,-1
192.168.2.1,192.168.2.7,6,55424,180,0,-1
192.168.2.7,192.168.2.1,6,1686,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,62859,0,-1
192.168.2.1,192.168.2.7,6,55424,23841,0,-1
192.168.2.1,192.168.2.7,6,55424,2420,0,-1
192.168.2.7,192.168.2.1,6,64617,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42846,0,-1
192.168.2.1,192.168.2.7,6,55424,62219,0,-1
192.168.2.1,192.168.2.7,6,55424,50846,0,-1
192.168.2.7,192.168.2.1,6,54505,55424,0,-1
192.168.2.7,192.168.2.1,6,54889,55424,0,-1
192.168.2.7,192.168.2.1,6,54377,55424,0,-1
192.168.2.7,192.168.2.1,6,55017,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,49182,0,-1
192.168.2.1,192.168.2.7,6,55424,24948,0,-1
192.168.2.1,192.168.2.7,6,55424,13601,0,-1
192.168.2.1,192.168.2.7,6,55424,40331,0,-1
192.168.2.1,192.168.2.7,6,55424,51230,0,-1
192.168.2.7,192.168.2.1,6,11606,55424,0,-1
192.168.2.7,192.168.2.1,6,54185,55424,0,-1
192.168.2.7,192.168.2.1,6,55401,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,54942,0,-1
192.168.2.7,192.168.2.1,6,55593,55424,0,-1
192.168.2.7,192.168.2.1,6,56105,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,32756,0,-1
192.168.2.1,192.168.2.7,6,55424,11169,0,-1
192.168.2.7,192.168.2.1,6,57065,55424,0,-1
192.168.2.7,192.168.2.1,6,8214,55424,0,-1
192.168.2.7,192.168.2.1,6,8854,55424,0,-1
192.168.2.7,192.168.2.1,6,8342,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35595,0,-1
192.168.2.1,192.168.2.7,6,55424,35915,0,-1
192.168.2.1,192.168.2.7,6,55424,5025,0,-1
192.168.2.1,192.168.2.7,6,55424,59422,0,-1
192.168.2.1,192.168.2.7,6,55424,48203,0,-1
192.168.2.1,192.168.2.7,6,55424,59870,0,-1
192.168.2.7,192.168.2.1,6,13654,55424,0,-1
192.168.2.7,192.168.2.1,6,13974,55424,0,-1
192.168.2.7,192.168.2.1,6,53033,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57374,0,-1
192.168.2.1,192.168.2.7,6,55424,18612,0,-1
192.168.2.7,192.168.2.1,6,12630,55424,0,-1
192.168.2.7,192.168.2.1,6,53161,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57822,0,-1
192.168.2.7,192.168.2.1,6,50921,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,65374,0,-1
192.168.2.7,192.168.2.1,6,14678,55424,0,-1
192.168.2.7,192.168.2.1,6,50601,55424,0,-1
192.168.2.7,192.168.2.1,6,50793,55424,0,-1
192.168.2.7,192.168.2.1,6,14870,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,3297,0,-1
192.168.2.7,192.168.2.1,6,16022,55424,0,-1
192.168.2.7,192.168.2.1,6,49897,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42379,0,-1
192.168.2.7,192.168.2.1,6,49385,55424,0,-1
192.168.2.7,192.168.2.1,6,15510,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,14366,0,-1
192.168.2.7,192.168.2.1,6,38185,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,50081,0,-1
192.168.2.7,192.168.2.1,6,26774,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,50465,0,-1
192.168.2.7,192.168.2.1,6,38697,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,52449,0,-1
192.168.2.7,192.168.2.1,6,37801,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25675,0,-1
192.168.2.7,192.168.2.1,6,28182,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,25291,0,-1
192.168.2.7,192.168.2.1,6,37289,55424,0,-1
192.168.2.7,192.168.2.1,6,39337,55424,0,-1
192.168.2.7,192.168.2.1,6,26454,55424,0,-1
192.168.2.7,192.168.2.1,6,39721,55424,0,-1
192.168.2.7,192.168.2.1,6,26582,55424,0,-1
192.168.2.7,192.168.2.1,6,39209,55424,0,-1
192.168.2.7,192.168.2.1,6,39017,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,29771,0,-1
192.168.2.7,192.168.2.1,6,40361,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,34996,0,-1
192.168.2.1,192.168.2.7,6,55424,56609,0,-1
192.168.2.7,192.168.2.1,6,40681,55424,0,-1
192.168.2.7,192.168.2.1,6,24598,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,48692,0,-1
192.168.2.7,192.168.2.1,6,35561,55424,0,-1
192.168.2.7,192.168.2.1,6,29718,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,5982,0,-1
192.168.2.7,192.168.2.1,6,29846,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,60321,0,-1
192.168.2.1,192.168.2.7,6,55424,6622,0,-1
192.168.2.7,192.168.2.1,6,28694,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,46644,0,-1
192.168.2.1,192.168.2.7,6,55424,45236,0,-1
192.168.2.1,192.168.2.7,6,55424,19211,0,-1
192.168.2.1,192.168.2.7,6,55424,8030,0,-1
192.168.2.1,192.168.2.7,6,55424,1694,0,-1
192.168.2.1,192.168.2.7,6,55424,44596,0,-1
192.168.2.7,192.168.2.1,6,34409,55424,0,-1
192.168.2.7,192.168.2.1,6,31062,55424,0,-1
192.168.2.7,192.168.2.1,6,34537,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,30,0,-1
192.168.2.1,192.168.2.7,6,55424,62049,0,-1
192.168.2.1,192.168.2.7,6,55424,62753,0,-1
192.168.2.1,192.168.2.7,6,55424,3742,0,-1
192.168.2.1,192.168.2.7,6,55424,23307,0,-1
192.168.2.1,192.168.2.7,6,55424,41140,0,-1
192.168.2.7,192.168.2.1,6,33705,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,37473,0,-1
192.168.2.7,192.168.2.1,6,22038,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,15755,0,-1
192.168.2.1,192.168.2.7,6,55424,15115,0,-1
192.168.2.7,192.168.2.1,6,21526,55424,0,-1
192.168.2.7,192.168.2.1,6,22166,55424,0,-1
192.168.2.7,192.168.2.1,6,21014,55424,0,-1
192.168.2.7,192.168.2.1,6,20630,55424,0,-1
192.168.2.7,192.168.2.1,6,44649,55424,0,-1
192.168.2.7,192.168.2.1,6,20822,55424,0,-1
192.168.2.7,192.168.2.1,6,44777,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,13067,0,-1
192.168.2.1,192.168.2.7,6,55424,10955,0,-1
192.168.2.1,192.168.2.7,6,55424,11659,0,-1
192.168.2.1,192.168.2.7,6,55424,34081,0,-1
192.168.2.1,192.168.2.7,6,55424,53428,0,-1
192.168.2.7,192.168.2.1,6,42793,55424,0,-1
192.168.2.7,192.168.2.1,6,42217,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36129,0,-1
192.168.2.1,192.168.2.7,6,55424,55668,0,-1
192.168.2.1,192.168.2.7,6,55424,29150,0,-1
192.168.2.1,192.168.2.7,6,55424,9291,0,-1
192.168.2.7,192.168.2.1,6,24022,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,36065,0,-1
192.168.2.7,192.168.2.1,6,18966,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,4875,0,-1
192.168.2.1,192.168.2.7,6,55424,48353,0,-1
192.168.2.7,192.168.2.1,6,46185,55424,0,-1
192.168.2.7,192.168.2.1,6,47017,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18078,0,-1
192.168.2.7,192.168.2.1,6,45481,55424,0,-1
192.168.2.7,192.168.2.1,6,20310,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,18462,0,-1
192.168.2.1,192.168.2.7,6,55424,6859,0,-1
192.168.2.7,192.168.2.1,6,45353,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,57716,0,-1
192.168.2.1,192.168.2.7,6,55424,65524,0,-1
192.168.2.7,192.168.2.1,6,18070,55424,0,-1
192.168.2.7,192.168.2.1,6,47849,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,1419,0,-1
192.168.2.7,192.168.2.1,6,47337,55424,0,-1
192.168.2.7,192.168.2.1,6,17558,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,22558,0,-1
192.168.2.1,192.168.2.7,6,55424,3147,0,-1
192.168.2.7,192.168.2.1,6,48233,55424,0,-1
192.168.2.7,192.168.2.1,6,16534,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,42273,0,-1
192.168.2.7,192.168.2.1,6,48937,55424,0,-1
192.168.2.7,192.168.2.1,6,5929,55424,0,-1
192.168.2.7,192.168.2.1,6,5353,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,28661,0,-1
192.168.2.7,192.168.2.1,6,5225,55424,0,-1
192.168.2.7,192.168.2.1,6,60374,55424,0,-1
192.168.2.7,192.168.2.1,6,59414,55424,0,-1
192.168.2.7,192.168.2.1,6,4521,55424,0,-1
192.168.2.7,192.168.2.1,6,4905,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,53087,0,-1
192.168.2.1,192.168.2.7,6,55424,39626,0,-1
192.168.2.7,192.168.2.1,6,60758,55424,0,-1
192.168.2.7,192.168.2.1,6,5033,55424,0,-1
192.168.2.7,192.168.2.1,6,58710,55424,0,-1
192.168.2.7,192.168.2.1,6,59350,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,33546,0,-1
192.168.2.7,192.168.2.1,6,58902,55424,0,-1
192.168.2.7,192.168.2.1,6,6569,55424,0,-1
192.168.2.7,192.168.2.1,6,6761,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,35594,0,-1
192.168.2.1,192.168.2.7,6,55424,57183,0,-1
192.168.2.7,192.168.2.1,6,8105,55424,0,-1
192.168.2.1,192.168.2.7,6,55424,29045,0,-1
192.168.2.1,192.168.2.7,6,55424,55775,0,-1
192.168.2.7,192.168.2.1,6,7401,55424,0,-1
192.168.2.7,192.168.2.1,6,62614,55424,0,-1
192.168.2.7,192.168.2.1,6,2665,55424,0,-1
